Year,Month,Day,LST,Solar Flare,Sunspot Number
2021,5,25,37.43,0.58,41
2021,5,26,32.99,10.5,41
2021,5,27,27.55,1.46,41
2021,5,28,38.65,4.71,31
2021,5,29,29.99,1.02,15
2021,5,30,41.13,0.23,26
2021,5,31,31.61,0.48,30
2021,6,1,28.83,0.17,22
2021,6,2,33.65,0,29
2021,6,3,29.61,0,31
2021,6,4,38.41,0.58,35
2021,6,5,38.43,0,38
2021,6,6,38.29,0,38
2021,6,7,34.03,0.63,49
2021,6,8,34.69,0,34
2021,6,9,31.07,0,25
2021,6,10,34.99,0,27
2021,6,11,32.95,0,19
2021,6,12,28.67,0,8
2021,6,13,33.75,0,15
2021,6,14,32.59,0,12
2021,6,15,32.55,0,11
2021,6,16,29.69,0,11
2021,6,17,30.11,0,12
2021,6,18,30.39,0,21
2021,6,19,30.76,0,15
2021,6,20,31.07,0,14
2021,6,21,24.75,0,13
2021,6,22,33.55,0,16
2021,6,23,35.41,0,12
2021,6,24,30.81,0,11
2021,6,25,31.95,1.48,23
2021,6,26,32.19,0.27,19
2021,6,27,37.11,0,33
2021,6,28,38.91,1.58,46
2021,6,29,32.83,1,56
2021,6,30,32.00,0.98,54
2021,7,1,31.30,0.33,57
2021,7,2,31.15,0,62
2021,7,3,29.27,3.23,60
2021,7,4,29.99,1.73,50
2021,7,5,26.81,0.98,45
2021,7,6,32.33,0,49
2021,7,7,32.05,0,20
2021,7,8,31.55,0,16
2021,7,9,28.87,0,11
2021,7,10,27.64,0,15
2021,7,11,35.83,0.25,21
2021,7,12,40.65,0,23
2021,7,13,36.15,0,21
2021,7,14,37.97,0,30
2021,7,15,35.51,0,22
2021,7,16,36.63,0.9,35
2021,7,17,21.73,0.6,49
2021,7,18,36.69,0.25,48
2021,7,19,20.59,0.56,48
2021,7,20,25.20,0,46
2021,7,21,29.53,1.17,72
2021,7,22,36.51,0,76
2021,7,23,27.21,0.35,57
2021,7,24,32.33,0,32
2021,7,25,36.13,0,36
2021,7,26,29.89,0,31
2021,7,27,33.65,0.29,18
2021,7,28,39.19,0.63,6
2021,7,29,43.54,0,3
2021,7,30,36.55,0,0
2021,7,31,29.55,0,3
2021,8,1,29.18,0,8
2021,8,2,30.66,0,13
2021,8,3,29.82,0,17
2021,8,4,32.47,0,17
2021,8,5,35.85,0,22
2021,8,6,38.13,0.21,8
2021,8,7,31.97,0,0
2021,8,8,31.44,2.08,0
2021,8,9,27.15,1.31,7
2021,8,10,23.81,0,0
2021,8,11,31.45,0,18
2021,8,12,28.89,0,7
2021,8,13,33.13,0,9
2021,8,14,30.19,0,19
2021,8,15,32.04,0,21
2021,8,16,30.69,0,20
2021,8,17,29.35,0,15
2021,8,18,28.85,0,13
2021,8,19,29.07,0,22
2021,8,20,28.87,0,12
2021,8,21,31.47,0.06,16
2021,8,22,35.95,0.71,19
2021,8,23,29.23,0,16
2021,8,24,33.51,1.5,20
2021,8,25,30.46,0,36
2021,8,26,32.29,3.9,48
2021,8,27,30.51,5.73,71
2021,8,28,37.25,5.83,75
2021,8,29,29.29,3.67,51
2021,8,30,30.85,3.08,43
2021,8,31,38.81,1.13,39
2021,9,1,33.01,0.54,38
2021,9,2,39.49,0,33
2021,9,3,36.77,0.58,26
2021,9,4,37.93,0.27,71
2021,9,5,33.13,1.67,74
2021,9,6,37.05,0.25,83
2021,9,7,32.67,2.04,84
2021,9,8,35.39,4.6,97
2021,9,9,39.69,1,101
2021,9,10,42.11,1.79,96
2021,9,11,38.63,0.23,72
2021,9,12,36.65,0.27,49
2021,9,13,32.37,0,33
2021,9,14,33.03,0.27,23
2021,9,15,35.17,0,10
2021,9,16,36.01,0,0
2021,9,17,33.31,0,0
2021,9,18,25.67,0,0
2021,9,19,31.53,0,13
2021,9,20,29.77,0,43
2021,9,21,32.25,1.27,65
2021,9,22,36.07,0.65,81
2021,9,23,38.71,3.83,70
2021,9,24,38.91,0.17,60
2021,9,25,40.27,1.94,45
2021,9,26,39.51,0.17,50
2021,9,27,42.11,0,50
2021,9,28,36.99,1.98,57
2021,9,29,33.53,3.46,70
2021,9,30,37.47,4.27,45
2021,10,1,36.03,0.88,38
2021,10,2,37.57,0,34
2021,10,3,36.59,0.81,27
2021,10,4,37.49,0.33,35
2021,10,5,36.31,0,30
2021,10,6,32.65,0,26
2021,10,7,31.35,0.4,16
2021,10,8,35.15,0.65,19
2021,10,9,34.19,4.13,23
2021,10,10,37.81,0,38
2021,10,11,34.11,0.25,30
2021,10,12,38.27,1.42,17
2021,10,13,37.95,1.83,20
2021,10,14,37.43,0.08,20
2021,10,15,38.29,0,12
2021,10,16,37.99,0,11
2021,10,17,39.27,0,0
2021,10,18,36.19,0,17
2021,10,19,32.67,0,13
2021,10,20,40.53,0,12
2021,10,21,32.89,0,17
2021,10,22,32.43,0,36
2021,10,23,32.41,0.38,48
2021,10,24,33.99,0,40
2021,10,25,30.73,0.25,66
2021,10,26,35.51,0,90
2021,10,27,30.35,15.54,103
2021,10,28,35.61,8.88,97
2021,10,29,33.87,4.54,82
2021,10,30,36.29,2.44,76
2021,10,31,34.49,1.83,65
2021,11,1,34.99,3.63,51
2021,11,2,35.79,7.04,43
2021,11,3,44.77,0.13,33
2021,11,4,34.77,0,28
2021,11,5,33.09,0,37
2021,11,6,35.85,0.63,34
2021,11,7,33.85,0,30
2021,11,8,35.09,1.04,40
2021,11,9,37.11,0.71,44
2021,11,10,32.69,0,41
2021,11,11,34.41,0,43
2021,11,12,39.35,0,36
2021,11,13,37.13,0.29,27
2021,11,14,38.07,0,20
2021,11,15,36.01,0,24
2021,11,16,31.77,0,32
2021,11,17,33.85,0.25,29
2021,11,18,34.83,0,23
2021,11,19,40.23,0,22
2021,11,20,34.67,0,22
2021,11,21,36.21,0,23
2021,11,22,32.95,0,23
2021,11,23,32.53,0,33
2021,11,24,34.23,0,43
2021,11,25,33.07,0,26
2021,11,26,30.99,0,44
2021,11,27,32.19,0,41
2021,11,28,31.13,0,48
2021,11,29,33.67,0,44
2021,11,30,32.75,0,59
2021,12,1,35.27,0,43
2021,12,2,34.39,0,38
2021,12,3,32.31,0.33,29
2021,12,4,30.43,0.56,19
2021,12,5,32.35,0,24
2021,12,6,30.35,7.81,13
2021,12,7,29.29,0,12
2021,12,8,31.97,0,6
2021,12,9,32.15,0,0
2021,12,10,32.07,0,0
2021,12,11,31.07,0,0
2021,12,12,30.11,0.27,13
2021,12,13,30.27,0,24
2021,12,14,27.43,1.65,46
2021,12,15,30.37,1.56,78
2021,12,16,28.89,2.96,107
2021,12,17,32.29,3.15,111
2021,12,18,30.35,0,109
2021,12,19,29.31,0.92,118
2021,12,20,29.03,3.19,121
2021,12,21,25.91,5.02,132
2021,12,22,27.09,4.04,150
2021,12,23,25.81,3.23,145
2021,12,24,28.19,5.27,118
2021,12,25,28.59,2.75,114
2021,12,26,28.43,0,95
2021,12,27,28.49,0.21,107
2021,12,28,26.59,2.33,103
2021,12,29,30.63,0.58,87
2021,12,30,26.49,1.19,69
2021,12,31,27.80,0.73,60
2022,1,1,26.95,0.58,48
2022,1,2,28.39,0,27
2022,1,3,29.53,0,10
2022,1,4,29.19,0,10
2022,1,5,30.07,0,23
2022,1,6,28.07,1.04,34
2022,1,7,31.13,0.5,44
2022,1,8,28.77,0.08,44
2022,1,9,32.89,0,54
2022,1,10,29.87,0,54
2022,1,11,29.43,0.1,51
2022,1,12,29.83,0,76
2022,1,13,23.07,0.08,85
2022,1,14,29.93,1.25,98
2022,1,15,24.61,3.63,95
2022,1,16,29.75,1.06,102
2022,1,17,26.91,0.63,80
2022,1,18,30.83,1.27,66
2022,1,19,28.19,0,58
2022,1,20,25.55,1.04,57
2022,1,21,27.83,0,23
2022,1,22,25.65,0,24
2022,1,23,31.35,0,20
2022,1,24,24.95,0,33
2022,1,25,29.59,0,52
2022,1,26,24.03,0,69
2022,1,27,27.09,0.33,81
2022,1,28,26.27,1.5,72
2022,1,29,23.09,2.9,66
2022,1,30,26.31,1.15,83
2022,1,31,24.19,2.27,75
2022,2,1,30.17,0.06,77
2022,2,2,27.55,1.77,72
2022,2,3,32.31,0.48,80
2022,2,4,32.35,0.21,100
2022,2,5,23.77,0.08,91
2022,2,6,27.39,1.73,78
2022,2,7,25.23,0.67,76
2022,2,8,29.93,0.02,75
2022,2,9,25.93,0.79,68
2022,2,10,32.55,1.42,72
2022,2,11,28.51,0.08,75
2022,2,12,28.47,0.56,54
2022,2,13,29.61,0.1,46
2022,2,14,31.51,0.54,63
2022,2,15,33.57,0.02,81
2022,2,16,27.45,0,87
2022,2,17,31.57,0.29,80
2022,2,18,30.39,0.29,49
2022,2,19,32.67,0,42
2022,2,20,30.75,0,48
2022,2,21,27.53,0,48
2022,2,22,32.15,0,38
2022,2,23,30.31,0.1,36
2022,2,24,36.49,0.19,32
2022,2,25,31.47,0,23
2022,2,26,37.45,0,25
2022,2,27,35.57,0.15,32
2022,2,28,37.23,0.42,56
2022,3,1,35.99,0.23,72
2022,3,2,34.43,3.73,78
2022,3,3,37.47,0.02,88
2022,3,4,33.69,0.6,87
2022,3,5,38.27,1.25,85
2022,3,6,34.93,1.06,79
2022,3,7,36.83,0.06,89
2022,3,8,36.95,0.06,91
2022,3,9,36.19,0,89
2022,3,10,40.73,0,94
2022,3,11,34.81,0.63,91
2022,3,12,39.11,0,91
2022,3,13,37.89,0.29,85
2022,3,14,39.19,0.4,84
2022,3,15,41.05,1.98,75
2022,3,16,38.37,0,62
2022,3,17,43.25,0,50
2022,3,18,37.43,0,35
2022,3,19,42.75,0.02,36
2022,3,20,37.49,1.96,52
2022,3,21,43.45,0,51
2022,3,22,40.41,0,47
2022,3,23,38.11,0.44,49
2022,3,24,42.89,0.31,51
2022,3,25,31.85,3.71,51
2022,3,26,41.41,0,61
2022,3,27,34.89,0.06,96
2022,3,28,41.39,0.69,137
2022,3,29,33.09,37.79,142
2022,3,30,35.23,0.52,115
2022,3,31,33.37,6.17,124
2022,4,1,36.11,0.31,130
2022,4,2,31.51,8.04,121
2022,4,3,27.11,0.42,118
2022,4,4,37.33,0,82
2022,4,5,31.51,0.25,86
2022,4,6,39.17,0.23,74
2022,4,7,34.29,0.46,57
2022,4,8,39.13,0.23,53
2022,4,9,38.37,0,38
2022,4,10,35.27,0,21
2022,4,11,37.03,1.92,11
2022,4,12,32.01,0,14
2022,4,13,38.23,0,33
2022,4,14,35.49,0,41
2022,4,15,40.13,0,46
2022,4,16,40.17,0,64
2022,4,17,39.45,1.41,86
2022,4,18,37.81,1.19,100
2022,4,19,32.47,1.08,95
2022,4,20,35.63,6.25,99
2022,4,21,29.03,4.08,113
2022,4,22,34.65,3.29,111
2022,4,23,36.29,0.9,126
2022,4,24,37.61,1.02,129
2022,4,25,43.23,1.88,119
2022,4,26,34.39,0.75,132
2022,4,27,41.41,6.69,133
2022,4,28,32.63,0.17,134
2022,4,29,42.11,1.77,105
2022,4,30,41.55,0,50
2022,5,1,40.71,0.25,36
2022,5,2,40.43,0,32
2022,5,3,38.95,1.31,76
2022,5,4,34.67,28.1,77
2022,5,5,36.01,5.04,78
2022,5,6,40.09,0.27,76
2022,5,7,38.27,0.17,64
2022,5,8,41.89,0.25,80
2022,5,9,37.23,0.44,71
2022,5,10,30.95,10.98,57
2022,5,11,33.53,12.31,80
2022,5,12,29.65,4.06,112
2022,5,13,32.71,1.52,125
2022,5,14,26.97,2.04,131
2022,5,15,31.07,0.17,145
2022,5,16,24.83,1.33,149
2022,5,17,35.11,0.15,146
2022,5,18,34.39,3.58,131
2022,5,19,34.31,20.75,144
2022,5,20,34.81,6.81,132
2022,5,21,25.09,1.65,154
2022,5,22,35.45,0.48,162
2022,5,23,28.55,1.79,144
2022,5,24,40.65,1.88,132
2022,5,25,34.69,3.02,106
2022,5,26,35.09,1.02,81
2022,5,27,37.21,1.29,59
2022,5,28,29.97,0.17,42
2022,5,29,36.15,0.85,43
2022,5,30,36.19,0.52,58
2022,5,31,36.21,0,69
2022,6,1,35.77,2.19,62
2022,6,2,32.33,5.56,59
2022,6,3,37.59,0,56
2022,6,4,37.05,0,66
2022,6,5,34.13,0,49
2022,6,6,28.17,0.13,32
2022,6,7,35.29,0.15,7
2022,6,8,33.69,0,3
2022,6,9,29.47,0.1,21
2022,6,10,28.55,0.48,46
2022,6,11,31.05,0,39
2022,6,12,31.67,0,53
2022,6,13,23.61,14.21,94
2022,6,14,30.27,5.1,123
2022,6,15,27.12,0.77,148
2022,6,16,28.89,0.63,150
2022,6,17,27.38,7.35,152
2022,6,18,31.87,2,147
2022,6,19,30.45,12.29,118
2022,6,20,22.17,12.6,96
2022,6,21,33.37,4.31,96
2022,6,22,30.65,3.48,89
2022,6,23,32.61,0,70
2022,6,24,30.59,1.65,61
2022,6,25,35.31,1.9,47
2022,6,26,36.35,4.27,33
2022,6,27,38.51,1.02,52
2022,6,28,30.93,0.23,62
2022,6,29,28.71,0.4,37
2022,6,30,35.07,0,42
2022,7,1,27.67,0.63,58
2022,7,2,38.33,0,64
2022,7,3,26.81,0.19,56
2022,7,4,36.43,1.13,59
2022,7,5,36.17,1.77,78
2022,7,6,28.97,0.13,82
2022,7,7,37.31,1.15,97
2022,7,8,29.95,0.46,87
2022,7,9,41.33,1.73,93
2022,7,10,39.17,11.56,107
2022,7,11,34.83,12.83,125
2022,7,12,42.13,2.54,114
2022,7,13,39.61,3.94,116
2022,7,14,38.95,9.15,123
2022,7,15,36.91,8.73,135
2022,7,16,39.05,15.42,151
2022,7,17,37.47,3.71,138
2022,7,18,41.23,1.04,124
2022,7,19,37.77,1.79,111
2022,7,20,35.85,3.4,133
2022,7,21,36.15,2.1,110
2022,7,22,29.75,0.98,98
2022,7,23,33.47,2.52,97
2022,7,24,30.44,1.42,80
2022,7,25,30.39,0,86
2022,7,26,38.71,0.21,91
2022,7,27,40.35,0,60
2022,7,28,27.29,0,42
2022,7,29,34.57,6.88,43
2022,7,30,32.75,0,42
2022,7,31,35.25,0,34
2022,8,1,28.93,0.6,27
2022,8,2,35.83,0.75,33
2022,8,3,27.91,1.75,36
2022,8,4,38.55,0.27,42
2022,8,5,35.63,1.29,71
2022,8,6,29.85,0.65,72
2022,8,7,32.89,0,85
2022,8,8,35.93,0.13,80
2022,8,9,34.87,0,61
2022,8,10,30.11,0,63
2022,8,11,36.45,0.42,71
2022,8,12,32.65,3.23,102
2022,8,13,35.61,2.42,109
2022,8,14,32.23,3.04,110
2022,8,15,33.37,14.4,110
2022,8,16,28.91,10.23,123
2022,8,17,37.37,10.46,111
2022,8,18,43.87,20.5,87
2022,8,19,36.45,6.75,83
2022,8,20,40.65,0.31,74
2022,8,21,36.29,0.92,58
2022,8,22,37.15,7.77,71
2022,8,23,34.43,1,50
2022,8,24,32.29,0.1,60
2022,8,25,38.25,42.96,93
2022,8,26,35.45,75.08,94
2022,8,27,38.49,30.31,94
2022,8,28,31.23,12.94,83
2022,8,29,35.69,7.21,70
2022,8,30,36.09,0.73,48
2022,8,31,35.75,2.77,43
2022,9,1,37.49,0,62
2022,9,2,37.97,3.71,63
2022,9,3,30.63,4.35,68
2022,9,4,30.73,4,72
2022,9,5,33.97,3.23,83
2022,9,6,33.49,0,75
2022,9,7,39.57,0.79,96
2022,9,8,37.77,2.08,97
2022,9,9,38.21,1.5,103
2022,9,10,42.21,2.29,117
2022,9,11,31.39,7.75,128
2022,9,12,30.45,13.5,141
2022,9,13,22.92,6.56,118
2022,9,14,27.99,6.96,91
2022,9,15,30.01,3.73,101
2022,9,16,30.29,1.35,92
2022,9,17,30.67,0.21,86
2022,9,18,34.33,1.63,73
2022,9,19,41.69,2.54,70
2022,9,20,36.11,5.46,68
2022,9,21,37.85,1.19,84
2022,9,22,38.15,3.63,105
2022,9,23,34.79,13.29,131
2022,9,24,33.53,8.52,147
2022,9,25,28.07,1.56,135
2022,9,26,40.03,2.65,132
2022,9,27,34.07,4.13,108
2022,9,28,34.07,1.38,85
2022,9,29,35.83,0.19,72
2022,9,30,39.83,0.77,76
2022,10,1,34.81,2.69,110
2022,10,2,31.57,6.56,128
2022,10,3,30.61,57.85,165
2022,10,4,35.27,10.54,167
2022,10,5,42.83,1.06,164
2022,10,6,38.33,0.48,162
2022,10,7,42.15,11.88,163
2022,10,8,38.15,2.48,154
2022,10,9,38.27,4.06,129
2022,10,10,36.61,4.75,120
2022,10,11,36.14,0.88,106
2022,10,12,34.87,0.46,103
2022,10,13,34.14,0.31,83
2022,10,14,33.05,0,82
2022,10,15,32.19,0.4,46
2022,10,16,31.18,2.1,75
2022,10,17,30.28,1.44,73
2022,10,18,29.30,1.21,50
2022,10,19,28.37,0.19,49
2022,10,20,27.41,6.02,36
2022,10,21,26.47,0,57
2022,10,22,25.52,0,70
2022,10,23,24.57,0,52
2022,10,24,23.62,2.85,54
2022,10,25,35.95,0.04,78
2022,10,26,31.83,0.27,83
2022,10,27,35.59,0,86
2022,10,28,34.31,0,89
2022,10,29,34.83,0,87
2022,10,30,35.33,0,75
2022,10,31,33.13,0,63
2022,11,1,36.69,0.19,85
2022,11,2,45.95,1.27,98
2022,11,3,35.69,1.63,78
2022,11,4,34.33,0.4,103
2022,11,5,35.17,0,115
2022,11,6,35.49,0.65,96
2022,11,7,32.85,0,100
2022,11,8,36.39,0.35,103
2022,11,9,33.01,0.92,98
2022,11,10,35.77,1.58,85
2022,11,11,33.15,4.48,74
2022,11,12,33.77,5.27,88
2022,11,13,33.27,21.35,111
2022,11,14,31.75,9.9,96
2022,11,15,35.47,2.04,86
2022,11,16,32.13,1.69,90
2022,11,17,34.55,1.42,59
2022,11,18,32.33,4.75,57
2022,11,19,31.79,2.88,75
2022,11,20,34.95,2.17,87
2022,11,21,30.21,1.73,77
2022,11,22,33.03,3.94,73
2022,11,23,30.99,1.13,71
2022,11,24,32.23,4.08,76
2022,11,25,33.07,0.4,72
2022,11,26,31.37,0,78
2022,11,27,34.97,0,72
2022,11,28,30.95,0.94,56
2022,11,29,32.07,0.71,28
2022,11,30,33.49,9.56,28
2022,12,1,31.41,2.42,51
2022,12,2,31.91,0.1,71
2022,12,3,29.55,0.13,75
2022,12,4,33.03,0.94,93
2022,12,5,32.31,5.27,103
2022,12,6,32.11,0,119
2022,12,7,31.35,1.44,127
2022,12,8,30.59,0.21,128
2022,12,9,32.83,0,111
2022,12,10,34.51,2.96,122
2022,12,11,31.37,3.4,140
2022,12,12,29.13,0,157
2022,12,13,29.81,3.04,159
2022,12,14,29.43,70.27,148
2022,12,15,25.03,43.29,141
2022,12,16,28.37,7.33,131
2022,12,17,26.63,11.42,131
2022,12,18,30.51,1.08,127
2022,12,19,29.03,4.08,113
2022,12,20,28.01,4.1,112
2022,12,21,29.11,7.6,100
2022,12,22,25.27,1.92,98
2022,12,23,29.95,2.52,85
2022,12,24,27.41,2.15,93
2022,12,25,29.03,12.65,105
2022,12,26,29.73,20.1,115
2022,12,27,25.97,32.88,94
2022,12,28,29.59,0.73,103
2022,12,29,25.17,3.48,123
2022,12,30,26.53,13.31,124
2022,12,31,24.04,4.52,98
2023,1,1,25.61,2.65,108
2023,1,2,27.89,2.98,109
2023,1,3,25.41,0.27,108
2023,1,4,26.89,8.48,96
2023,1,5,24.27,1.85,112
2023,1,6,24.25,12.38,131
2023,1,7,26.31,2.56,133
2023,1,8,23.91,8.98,135
2023,1,9,28.35,16.06,148
2023,1,10,26.07,13.4,179
2023,1,11,29.81,21.65,168
2023,1,12,28.65,47.21,171
2023,1,13,28.09,16.46,178
2023,1,14,28.11,14.19,189
2023,1,15,23.13,12.54,199
2023,1,16,28.57,4.9,190
2023,1,17,24.35,1.67,188
2023,1,18,25.65,3.67,195
2023,1,19,25.53,3.63,205
2023,1,20,26.67,1.48,206
2023,1,21,28.99,4.04,195
2023,1,22,27.39,7.33,166
2023,1,23,31.19,2.02,162
2023,1,24,30.51,4.96,151
2023,1,25,31.21,6.77,137
2023,1,26,31.07,1,110
2023,1,27,28.31,0.81,86
2023,1,28,30.71,0.65,85
2023,1,29,28.73,0,79
2023,1,30,33.13,1.56,76
2023,1,31,31.05,2.06,80
2023,2,1,29.99,0.96,72
2023,2,2,30.31,0,58
2023,2,3,26.35,3.96,64
2023,2,4,30.89,0.08,71
2023,2,5,29.73,0.52,74
2023,2,6,31.17,2.94,111
2023,2,7,32.89,24.69,107
2023,2,8,29.43,27.23,125
2023,2,9,32.05,14.88,129
2023,2,10,28.43,22.98,163
2023,2,11,33.83,41.35,166
2023,2,12,33.13,12.73,159
2023,2,13,31.99,13.54,177
2023,2,14,33.55,11.08,159
2023,2,15,28.47,3.44,121
2023,2,16,32.33,4.04,91
2023,2,17,29.77,18.58,86
2023,2,18,32.03,8.52,104
2023,2,19,32.15,3.29,107
2023,2,20,31.11,10.08,112
2023,2,21,30.84,3.83,104
2023,2,22,31.37,4.38,86
2023,2,23,36.19,8.4,90
2023,2,24,35.01,23.33,117
2023,2,25,34.51,9.75,127
2023,2,26,38.55,0,119
2023,2,27,34.55,0.67,126
2023,2,28,37.63,0.79,91
2023,3,1,35.79,8.81,93
2023,3,2,39.43,6.98,100
2023,3,3,38.85,10.5,119
2023,3,4,36.89,8.85,127
2023,3,5,40.29,2.21,151
2023,3,6,34.49,7.9,185
2023,3,7,40.23,0.9,186
2023,3,8,38.37,2.4,166
2023,3,9,39.31,7.25,156
2023,3,10,37.31,13.25,148
2023,3,11,34.65,4.44,149
2023,3,12,40.93,0.69,136
2023,3,13,37.75,0.44,104
2023,3,14,37.93,1.44,115
2023,3,15,38.73,0,107
2023,3,16,32.29,0,94
2023,3,17,30.87,1.44,72
2023,3,18,27.37,0.77,44
2023,3,19,22.05,0.83,73
2023,3,20,28.43,2.58,83
2023,3,21,33.01,0,96
2023,3,22,37.31,0.06,104
2023,3,23,31.95,0.5,112
2023,3,24,41.01,0.88,149
2023,3,25,35.53,0.48,153
2023,3,26,37.97,3,154
2023,3,27,44.05,5.17,158
2023,3,28,34.89,3.52,148
2023,3,29,39.81,4.65,158
2023,3,30,34.23,4.52,108
2023,3,31,39.27,0.85,75
2023,4,1,30.97,0.15,47
2023,4,2,36.21,2.46,44
2023,4,3,41.49,0.17,61
2023,4,4,32.49,0,65
2023,4,5,39.85,0,53
2023,4,6,41.31,0.13,49
2023,4,7,42.49,0.98,48
2023,4,8,41.95,1.56,48
2023,4,9,39.27,1.94,60
2023,4,10,45.11,1.96,90
2023,4,11,40.29,6.31,109
2023,4,12,45.15,7.1,130
2023,4,13,44.89,4.63,150
2023,4,14,42.61,32.48,163
2023,4,15,42.63,8.06,177
2023,4,16,26.61,4.9,183
2023,4,17,46.39,2.06,149
2023,4,18,42.65,1.21,135
2023,4,19,45.27,2.79,103
2023,4,20,47.03,3.52,103
2023,4,21,40.83,11.85,104
2023,4,22,45.71,0.4,97
2023,4,23,24.13,0.46,83
2023,4,24,46.65,0.06,73
2023,4,25,44.13,0.77,73
2023,4,26,44.29,2.81,97
2023,4,27,44.45,3.15,109
2023,4,28,40.13,8.94,111
2023,4,29,44.59,8.21,111
2023,4,30,43.11,2.75,102
2023,5,1,45.63,1,104
2023,5,2,47.45,0.52,123
2023,5,3,47.49,16.67,124
2023,5,4,35.33,3.25,138
2023,5,5,41.47,2.6,115
2023,5,6,45.41,2.17,116
2023,5,7,43.11,0.54,133
2023,5,8,45.39,11.88,128
2023,5,9,48.05,19.35,176
2023,5,10,38.95,15.06,165
2023,5,11,43.11,8.29,157
2023,5,12,33.21,3.6,145
2023,5,13,37.39,0,133
2023,5,14,38.63,0.29,131
2023,5,15,36.99,0,113
2023,5,16,43.03,0,106
2023,5,17,29.25,1.31,110
2023,5,18,33.21,0.46,120
2023,5,19,27.41,20.23,142
2023,5,20,36.47,9.1,144
2023,5,21,37.25,5.4,146
2023,5,22,35.31,8.33,136
2023,5,23,35.61,9.83,127
2023,5,24,36.97,17.6,151
2023,5,25,36.77,9.98,150
2023,5,26,40.61,3.08,145
2023,5,27,35.85,8.04,137
2023,5,28,38.35,3.94,144
2023,5,29,35.81,2.96,158
2023,5,30,42.19,1.4,166
2023,5,31,37.97,3.63,177
2023,6,1,37.97,5.96,153
2023,6,2,35.85,3.77,145
2023,6,3,33.73,3.56,143
2023,6,4,48.51,5.1,144
2023,6,5,35.85,3.94,158
2023,6,6,40.47,0.44,185
2023,6,7,43.99,5.29,198
2023,6,8,24.21,1.75,181
2023,6,9,38.35,2.06,167
2023,6,10,29.59,1.02,148
2023,6,11,39.97,0.46,146
2023,6,12,37.59,2.67,114
2023,6,13,30.21,3.31,93
2023,6,14,37.81,6.71,117
2023,6,15,35.42,2.33,122
2023,6,16,37.91,0.35,131
2023,6,17,26.11,0.17,130
2023,6,18,30.53,9.9,160
2023,6,19,29.43,4.52,182
2023,6,20,33.19,46.19,206
2023,6,21,30.77,5.4,217
2023,6,22,29.37,6.23,240
2023,6,23,34.95,1.69,228
2023,6,24,29.33,4.46,223
2023,6,25,33.99,12.04,204
2023,6,26,35.03,24.79,171
2023,6,27,38.48,19.83,156
2023,6,28,30.83,15.35,136
2023,6,29,36.91,7.96,111
2023,6,30,32.95,3.81,106
2023,7,1,29.77,2.29,136
2023,7,2,31.23,5.44,148
2023,7,3,30.95,18.73,154
2023,7,4,38.27,3.17,140
2023,7,5,33.53,2.19,135
2023,7,6,27.45,9.4,145
2023,7,7,29.67,21.98,159
2023,7,8,30.13,5.04,177
2023,7,9,30.53,8.23,180
2023,7,10,30.55,24.06,191
2023,7,11,30.82,18.21,210
2023,7,12,32.91,20.96,196
2023,7,13,35.15,12.58,152
2023,7,14,30.17,7.19,152
2023,7,15,31.13,10.13,127
2023,7,16,35.15,10.02,166
2023,7,17,35.31,8.81,159
2023,7,18,39.13,4.54,168
2023,7,19,35.23,1.31,165
2023,7,20,36.41,4.25,177
2023,7,21,30.81,3.81,150
2023,7,22,35.49,9.92,140
2023,7,23,41.85,13.54,144
2023,7,24,39.97,7.44,140
2023,7,25,38.25,23.52,138
2023,7,26,34.05,24.31,153
2023,7,27,32.97,6.88,146
2023,7,28,26.21,4.31,165
2023,7,29,31.93,6,178
2023,7,30,40.57,12.23,181
2023,7,31,36.53,14.35,187
2023,8,1,38.29,26.88,180
2023,8,2,28.26,15.06,163
2023,8,3,28.93,4.58,145
2023,8,4,27.20,9.9,132
2023,8,5,29.07,13.77,131
2023,8,6,36.69,14.85,122
2023,8,7,35.69,11.4,126
2023,8,8,34.43,2.9,123
2023,8,9,33.55,1.5,102
2023,8,10,32.11,4.79,109
2023,8,11,31.51,3.31,105
2023,8,12,29.65,16.71,80
2023,8,13,32.86,1.04,101
2023,8,14,28.45,0.65,118
2023,8,15,35.47,3.92,122
2023,8,16,25.35,1.4,148
2023,8,17,34.83,2.15,145
2023,8,18,31.71,3.94,124
2023,8,19,35.85,0.63,130
2023,8,20,33.85,0.56,101
2023,8,21,35.94,1.13,110
2023,8,22,35.31,1.54,114
2023,8,23,36.49,1.77,105
2023,8,24,28.71,2.17,92
2023,8,25,26.91,2.56,90
2023,8,26,27.34,4.75,91
2023,8,27,32.97,0,84
2023,8,28,32.70,0.17,82
2023,8,29,33.65,1.17,90
2023,8,30,32.25,2.73,104
2023,8,31,34.37,0,89
2023,9,1,35.05,1.85,86
2023,9,2,35.82,0.94,82
2023,9,3,36.59,0.79,91
2023,9,4,36.43,1.31,102
2023,9,5,39.11,8.88,115
2023,9,6,35.15,2.54,120
2023,9,7,28.75,5.94,132
2023,9,8,23.98,1.63,117
2023,9,9,40.21,7.04,133
2023,9,10,35.17,5.98,173
2023,9,11,36.79,19.13,190
2023,9,12,29.33,13.5,145
2023,9,13,33.25,0.65,131
2023,9,14,35.51,1.54,134
2023,9,15,36.67,4.19,109
2023,9,16,30.91,5.23,88
2023,9,17,33.67,0.15,89
2023,9,18,34.03,1.81,127
